"Product ID","Product Name","Current Price","Original Price","Discount","Stock Status","Sizes","URL","Event Type","Timestamp","Image","Category","Variants"
"5039174","John Lewis Slim Fit Vintage Laundered Chinos","19.50","55.00","64.55","Out of Stock","34Rcurrently unavailable, 36R, 38S, 38R, 40R","https://www.johnlewis.com/john-lewis-slim-fit-vintage-laundered-chinos/khaki/p5039174","New","2025-09-14 17:55:18","https://media.johnlewiscontent.com/i/JohnLewis/004069695","John Lewis Branded","KhakiReducedselected, Navy, StoneReduced, Black"
"5167664","John Lewis Essential Straight Cut Chinos","19.50","55.00","64.55","In Stock","30R, 34Scurrently unavailable, 36R, 40R","https://www.johnlewis.com/john-lewis-essential-straight-cut-chinos/p5167664","New","2025-09-14 17:55:21","https://media.johnlewiscontent.com/i/JohnLewis/003695951","John Lewis Branded","GreyReducedselected, SandReduced, Black, TaupeReduced, Navy, OliveReduced"
"111583015","John Lewis Cut-Out Snowflake PVC Placemats, Set of 2, Silver","3.00","8.00","62.50","In Stock","One Size","https://www.johnlewis.com/john-lewis-cut-out-snowflake-pvc-placemats-set-of-2-silver/p111583015","New","2025-09-14 17:55:37","https://media.johnlewiscontent.com/i/JohnLewis/111547277","John Lewis Branded","None"
"113007913","John Lewis Phlox Palm Print Trousers, Blue/Multi","19.00","49.00","61.22","In Stock","8, 12, 14, 16, 20","https://www.johnlewis.com/john-lewis-phlox-palm-print-trousers-blue-multi/p113007913","New","2025-09-14 17:55:52","https://media.johnlewiscontent.com/i/JohnLewis/009123289","John Lewis Branded","None"
"111485767","John Lewis Warwick Wool Melange Regular Fit Trousers, Mid Blue","36.00","90.00","60.00","In Stock","40L, 42R, 42L, 44R","https://www.johnlewis.com/john-lewis-warwick-wool-melange-regular-fit-trousers-mid-blue/p111485767","New","2025-09-14 17:56:04","https://media.johnlewiscontent.com/i/JohnLewis/006864432","John Lewis Branded","None"
"6349912","John Lewis Easy Care Star Print Reversible Duvet Cover and Pillowcase Set, Cotbed (120 x 140cm)","10.00","25.00","60.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-easy-care-star-print-reversible-duvet-cover-and-pillowcase-set-cotbed-120-x-140cm/p6349912","New","2025-09-14 17:56:10","https://media.johnlewiscontent.com/i/JohnLewis/241028663alt3","John Lewis Branded","Greyselected, Navy"
"111485769","John Lewis Warwick Wool Melange Regular Fit Waistcoat, Mid Blue","32.00","80.00","60.00","In Stock","40R, 46R","https://www.johnlewis.com/john-lewis-warwick-wool-melange-regular-fit-waistcoat-mid-blue/p111485769","New","2025-09-14 17:56:16","https://media.johnlewiscontent.com/i/JohnLewis/006864431","John Lewis Branded","None"
"111999044","John Lewis Slow Living Coffee Lovers Gift Set","22.00","55.00","60.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-slow-living-coffee-lovers-gift-set/p111999044","New","2025-09-14 17:56:24","https://media.johnlewiscontent.com/i/JohnLewis/111999039","John Lewis Branded","None"
"110091336","John Lewis New Bone China Desk Planter & Wood Board, Multi","14.00","35.00","60.00","In Stock","One Size","https://www.johnlewis.com/john-lewis-new-bone-china-desk-planter-wood-board-multi/p110091336","New","2025-09-14 17:56:30","https://media.johnlewiscontent.com/i/JohnLewis/110031028","John Lewis Branded","None"
"112871438","John Lewis Elevated Cotton Chinos, Stone","26.00","65.00","60.00","In Stock","12, 14, 16, 18","https://www.johnlewis.com/john-lewis-elevated-cotton-chinos-stone/p112871438","New","2025-09-14 17:56:39","https://media.johnlewiscontent.com/i/JohnLewis/009234767","John Lewis Branded","None"
